Transaction_ID,Date,Product_ID,Product_Name,Quantity,Unit_Price,Total_Price,Customer_ID,Payment_Method,Store_Location
1288,2024-10-14,90,Product_288,10,29.872236680707523,526.0607933454213,1345,Debit Card,Store_B
1289,2024-10-15,60,Product_289,10,25.637733609606506,153.7448400738004,1224,Debit Card,Store_A
1290,2024-10-16,2,Product_290,3,69.01513053054907,704.4780533914268,1830,Cash,Store_A
1291,2024-10-17,1,Product_291,2,86.32142967244613,623.9878837914081,1488,Credit Card,Store_C
1292,2024-10-18,48,Product_292,1,75.18857227089951,991.1880042288593,1909,Cash,Store_A
1293,2024-10-19,12,Product_293,7,81.28842703844889,315.24290000401874,1877,Cash,Store_C
1294,2024-10-20,69,Product_294,7,46.431858617667984,577.6636197581522,1849,Credit Card,Store_A
1295,2024-10-21,37,Product_295,2,68.86682158347983,685.8616016062654,1229,Credit Card,Store_A
1296,2024-10-22,32,Product_296,7,41.881261640029706,680.1320572681093,1390,Credit Card,Store_C
1297,2024-10-23,9,Product_297,8,57.2954159771776,605.1641886535624,1979,Debit Card,Store_A
1298,2024-10-24,99,Product_298,1,53.34713618813761,799.235209294503,1589,Cash,Store_B
1299,2024-10-25,19,Product_299,9,25.919843062946896,284.48308857413474,1188,Credit Card,Store_B
1300,2024-10-26,48,Product_300,7,44.83708843020678,753.0644802469743,1858,Cash,Store_A
1301,2024-10-27,80,Product_301,3,96.74400479341159,657.7611142897803,1270,Debit Card,Store_B
1302,2024-10-28,3,Product_302,8,32.372223194344784,906.467600615116,1607,Debit Card,Store_C
1303,2024-10-29,20,Product_303,7,22.042336265153985,862.4749951302235,1310,Credit Card,Store_A
1304,2024-10-30,24,Product_304,8,47.67225594615417,383.63233521929794,1132,Credit Card,Store_A
1305,2024-10-31,54,Product_305,6,81.13039622741333,348.6135924776378,1551,Cash,Store_C
1306,2024-11-01,33,Product_306,9,62.393340680197504,983.4879914672031,1072,Credit Card,Store_C
1307,2024-11-02,24,Product_307,5,71.287734451442,574.5386628237309,1793,Cash,Store_C
1308,2024-11-03,75,Product_308,3,27.072536335720947,915.7788675229931,1845,Credit Card,Store_A
1309,2024-11-04,72,Product_309,3,65.70533737069493,247.49292140243398,1672,Cash,Store_C
1310,2024-11-05,36,Product_310,1,39.115035542032636,678.5370233201569,1187,Cash,Store_C
1311,2024-11-06,38,Product_311,8,85.08730293592907,828.8741686245276,1486,Cash,Store_B
1312,2024-11-07,84,Product_312,2,66.63689254096626,952.6557246278021,1191,Cash,Store_B
1313,2024-11-08,99,Product_313,3,27.89706499977663,403.6061269153211,1422,Debit Card,Store_A
1314,2024-11-09,89,Product_314,8,15.815501185967753,752.4830529316472,1120,Cash,Store_B
1315,2024-11-10,99,Product_315,8,13.836988835832946,584.9317081356571,1220,Credit Card,Store_B
1316,2024-11-11,25,Product_316,4,43.426771088512666,154.56603345982137,1053,Debit Card,Store_C
1317,2024-11-12,93,Product_317,4,33.92660229888821,720.999763578049,1734,Debit Card,Store_C
1318,2024-11-13,18,Product_318,5,68.14811111162572,721.0869024140591,1451,Cash,Store_B
1319,2024-11-14,82,Product_319,6,54.94004514807565,937.5461243618834,1412,Debit Card,Store_B
1320,2024-11-15,66,Product_320,5,33.941735020484266,547.5812015520752,1643,Cash,Store_B
1321,2024-11-16,54,Product_321,7,23.43140001551585,307.2258286394632,1237,Credit Card,Store_A
1322,2024-11-17,35,Product_322,2,21.447978641870463,140.10744110381125,1758,Cash,Store_A
1323,2024-11-18,80,Product_323,7,87.81943529263759,474.07796801731513,1738,Debit Card,Store_A
1324,2024-11-19,61,Product_324,10,31.913017156438052,371.72503006975165,1720,Credit Card,Store_B
1325,2024-11-20,41,Product_325,7,68.65395831198714,784.979475421488,1406,Cash,Store_B
1326,2024-11-21,100,Product_326,1,82.96173351876396,418.8409883569419,1608,Credit Card,Store_A
1327,2024-11-22,33,Product_327,7,65.26731800662625,954.1640766833596,1422,Credit Card,Store_A
1328,2024-11-23,68,Product_328,5,87.36087084822512,966.0791826890058,1712,Debit Card,Store_B
1329,2024-11-24,33,Product_329,3,45.315434937562706,658.8177311959372,1247,Credit Card,Store_C
1330,2024-11-25,14,Product_330,3,96.05999715840535,935.7942583133946,1072,Debit Card,Store_A
1331,2024-11-26,21,Product_331,4,21.983050376028725,784.7689100630461,1830,Credit Card,Store_B
1332,2024-11-27,48,Product_332,2,19.19345766917843,592.1736768776136,1185,Cash,Store_B
1333,2024-11-28,20,Product_333,2,69.28229315866992,262.27714188050027,1006,Credit Card,Store_C
1334,2024-11-29,8,Product_334,1,94.85480272719356,512.738149162456,1206,Cash,Store_B
1335,2024-11-30,7,Product_335,5,82.79951154726953,604.7870170263559,1544,Cash,Store_B
1336,2024-12-01,67,Product_336,4,16.87751734942463,877.5654226615092,1611,Credit Card,Store_A
1337,2024-12-02,17,Product_337,10,35.14309425412448,533.2000388820984,1906,Cash,Store_A
1338,2024-12-03,33,Product_338,2,93.72869963540413,907.9072054101609,1387,Credit Card,Store_C
1339,2024-12-04,48,Product_339,3,32.77525895207061,706.914081121122,1768,Credit Card,Store_C
1340,2024-12-05,76,Product_340,7,80.30533814082273,223.29915674830426,1699,Cash,Store_B
1341,2024-12-06,59,Product_341,7,84.26189763358335,995.4832323925837,1076,Cash,Store_A
1342,2024-12-07,86,Product_342,4,54.59068931148836,574.5093946785214,1177,Debit Card,Store_C
1343,2024-12-08,22,Product_343,5,44.77140188634839,452.672466768171,1827,Cash,Store_C
1344,2024-12-09,30,Product_344,5,50.511198917778366,693.2023880225738,1799,Debit Card,Store_C
1345,2024-12-10,38,Product_345,6,30.426822492882774,198.00398258293518,1349,Cash,Store_B
1346,2024-12-11,51,Product_346,9,90.04518245159598,672.8847820780189,1255,Credit Card,Store_A
1347,2024-12-12,54,Product_347,2,50.55576910567821,548.4124004493457,1837,Cash,Store_C
1348,2024-12-13,8,Product_348,5,89.42134964104898,466.00666299872483,1702,Credit Card,Store_A
1349,2024-12-14,27,Product_349,3,19.51241319156467,957.7180190610093,1308,Credit Card,Store_C
1350,2024-12-15,27,Product_350,4,98.94477439001182,570.2857450588479,1345,Credit Card,Store_C
1351,2024-12-16,98,Product_351,10,49.89457786992564,297.2057315229446,1127,Debit Card,Store_A
1352,2024-12-17,21,Product_352,6,14.304773835469492,513.0671314395688,1937,Cash,Store_A
1353,2024-12-18,30,Product_353,8,13.421966341370943,927.4486641154053,1287,Credit Card,Store_A
1354,2024-12-19,97,Product_354,1,77.15865317336548,258.4859241975352,1766,Credit Card,Store_B
1355,2024-12-20,28,Product_355,10,69.31319807833127,292.5613348194132,1725,Debit Card,Store_C
1356,2024-12-21,64,Product_356,8,82.19175023148287,111.72661098137537,1762,Cash,Store_B
1357,2024-12-22,97,Product_357,7,19.483078055752536,112.77104445619047,1596,Cash,Store_A
1358,2024-12-23,69,Product_358,1,13.20137803319935,846.4524642626612,1487,Debit Card,Store_C
1359,2024-12-24,61,Product_359,2,55.772136050282064,758.9103461586602,1383,Debit Card,Store_B
1360,2024-12-25,48,Product_360,3,44.883570833449255,419.53695080676243,1406,Cash,Store_C
1361,2024-12-26,19,Product_361,1,51.57522430038602,728.4800415048155,1388,Debit Card,Store_B
1362,2024-12-27,4,Product_362,9,99.24295679832466,455.68533367897317,1525,Cash,Store_A
1363,2024-12-28,35,Product_363,8,97.36749619036031,957.6071163980448,1557,Cash,Store_B
1364,2024-12-29,64,Product_364,2,94.80838507058735,970.3474132834314,1639,Credit Card,Store_C
1365,2024-12-30,49,Product_365,9,80.54584090909064,453.51439822840905,1938,Credit Card,Store_C
1366,2024-12-31,17,Product_366,7,41.93572242312014,868.7997157067812,1626,Cash,Store_C
1367,2025-01-01,44,Product_367,9,47.09178372364944,795.7801375277196,1945,Cash,Store_C
1368,2025-01-02,92,Product_368,6,59.4654439347032,378.9999434546104,1276,Cash,Store_A
1369,2025-01-03,30,Product_369,6,84.74810107643559,308.8358460109954,1500,Cash,Store_B
1370,2025-01-04,93,Product_370,4,16.184154926644098,512.4111853535505,1717,Cash,Store_A
1371,2025-01-05,46,Product_371,10,48.18671972963993,803.2139565529657,1337,Cash,Store_A
1372,2025-01-06,6,Product_372,10,17.43558971133418,964.1510062558709,1950,Debit Card,Store_A
1373,2025-01-07,99,Product_373,2,56.31918279161604,787.2211619799153,1932,Cash,Store_C
1374,2025-01-08,37,Product_374,7,90.90107416056118,869.686286516533,1481,Debit Card,Store_C
1375,2025-01-09,24,Product_375,5,80.4236432107544,642.7578755534649,1897,Debit Card,Store_C
1376,2025-01-10,93,Product_376,6,30.505817578879896,851.8670477579133,1911,Cash,Store_B
1377,2025-01-11,46,Product_377,2,97.83917646389132,805.9787722030759,1973,Cash,Store_C
1378,2025-01-12,53,Product_378,5,70.06153582417855,439.2869877336521,1273,Debit Card,Store_B
1379,2025-01-13,95,Product_379,10,10.938492945766276,596.7912719086489,1920,Debit Card,Store_C
1380,2025-01-14,99,Product_380,4,32.98721362166975,824.2778097907253,1058,Cash,Store_C
1381,2025-01-15,60,Product_381,9,33.46419699279249,141.45106077096074,1328,Cash,Store_A
1382,2025-01-16,97,Product_382,6,16.232887565727395,827.2713541202469,1731,Debit Card,Store_A
1383,2025-01-17,63,Product_383,2,96.38438662683362,260.0993116441211,1109,Debit Card,Store_A
1384,2025-01-18,85,Product_384,1,53.04297651183314,563.2152554092951,1279,Debit Card,Store_B
1385,2025-01-19,32,Product_385,5,90.62331376346938,827.4478956003438,1686,Credit Card,Store_B
1386,2025-01-20,87,Product_386,9,38.99939531001655,328.43897034102537,1328,Debit Card,Store_C
1387,2025-01-21,33,Product_387,6,21.27102133895444,321.2266953755377,1776,Credit Card,Store_B
1388,2025-01-22,67,Product_388,10,52.69024989155925,462.4879586160267,1315,Cash,Store_C
1389,2025-01-23,18,Product_389,7,20.256097124288544,905.1785178198711,1474,Cash,Store_B
1390,2025-01-24,25,Product_390,5,53.7413952679786,100.3985032934871,1111,Debit Card,Store_B
1391,2025-01-25,95,Product_391,10,92.8267463097467,911.2447869777415,1699,Cash,Store_B
1392,2025-01-26,54,Product_392,6,56.869132765079144,238.426322177447,1781,Cash,Store_A
1393,2025-01-27,58,Product_393,5,65.4849754205575,991.0777384607338,1935,Cash,Store_B
1394,2025-01-28,67,Product_394,9,24.097459327642746,959.3622937346213,1229,Cash,Store_A
1395,2025-01-29,46,Product_395,6,13.936206329197255,545.207670632155,1497,Credit Card,Store_A
1396,2025-01-30,24,Product_396,8,19.972716596182636,561.4482230313654,1156,Credit Card,Store_B
1397,2025-01-31,32,Product_397,2,63.86784181159291,533.3944062482689,1473,Debit Card,Store_C
1398,2025-02-01,47,Product_398,9,18.55105290930742,671.8992810935704,1701,Debit Card,Store_C
1399,2025-02-02,86,Product_399,5,43.839360094718025,181.64953201143794,1272,Debit Card,Store_C
1400,2025-02-03,23,Product_400,7,59.50827464123404,129.35615350740986,1887,Cash,Store_B
1401,2025-02-04,66,Product_401,10,44.97875187668623,151.93263557430896,1002,Cash,Store_C
1402,2025-02-05,27,Product_402,1,24.731542131877134,499.92881431736294,1758,Credit Card,Store_A
1403,2025-02-06,2,Product_403,10,34.64121767626959,347.9931452975351,1722,Credit Card,Store_C
1404,2025-02-07,90,Product_404,5,93.54857795637193,659.8356061338944,1511,Debit Card,Store_B
1405,2025-02-08,17,Product_405,10,70.83840480277198,993.198060437301,1913,Credit Card,Store_C
1406,2025-02-09,33,Product_406,2,54.64430548118979,447.6908557688193,1286,Credit Card,Store_A
1407,2025-02-10,9,Product_407,6,11.144340098820416,616.457128694062,1871,Credit Card,Store_B
1408,2025-02-11,43,Product_408,1,99.31738604405231,474.04350631660196,1013,Credit Card,Store_C
1409,2025-02-12,48,Product_409,3,70.4309441405179,862.5445009496734,1608,Credit Card,Store_B
1410,2025-02-13,39,Product_410,5,38.523022961045044,912.0127631160143,1498,Debit Card,Store_B
1411,2025-02-14,93,Product_411,4,89.13417939980543,889.620050984734,1733,Debit Card,Store_B
1412,2025-02-15,42,Product_412,3,33.258845826263624,976.9350148113318,1238,Credit Card,Store_C
1413,2025-02-16,26,Product_413,10,58.961492126447645,124.76726662637375,1094,Debit Card,Store_B
1414,2025-02-17,99,Product_414,5,67.24636873568426,855.8345459309779,1338,Cash,Store_C
1415,2025-02-18,50,Product_415,8,29.89570343083556,776.5949557351839,1781,Credit Card,Store_A
1416,2025-02-19,25,Product_416,4,98.05575509205363,305.8249684603283,1171,Cash,Store_C
1417,2025-02-20,24,Product_417,1,77.33727153810977,960.6880840487748,1981,Debit Card,Store_A
1418,2025-02-21,13,Product_418,7,60.20319029599629,233.36013540695092,1606,Debit Card,Store_C
1419,2025-02-22,60,Product_419,8,26.253513835777078,711.5949344205176,1661,Cash,Store_B
1420,2025-02-23,7,Product_420,3,14.847238629822352,302.40119513432126,1624,Debit Card,Store_C
1421,2025-02-24,57,Product_421,6,38.80538492688851,488.2425838966672,1567,Credit Card,Store_B
1422,2025-02-25,36,Product_422,2,77.78686023220625,747.2439072501121,1849,Cash,Store_A
1423,2025-02-26,45,Product_423,7,34.239816847182254,606.992177829742,1936,Credit Card,Store_C
1424,2025-02-27,20,Product_424,8,58.56005984459546,484.75164819530056,1467,Cash,Store_B
1425,2025-02-28,65,Product_425,6,75.51524590576689,393.7045878387885,1628,Debit Card,Store_A
1426,2025-03-01,8,Product_426,6,19.71493431818179,855.6936901379113,1143,Cash,Store_A
1427,2025-03-02,16,Product_427,5,71.6768214504286,229.43291528333233,1201,Cash,Store_C
1428,2025-03-03,14,Product_428,8,18.268379893904022,487.09258887682006,1180,Credit Card,Store_A
1429,2025-03-04,76,Product_429,1,96.86167679142969,913.3818145976279,1714,Debit Card,Store_B
1430,2025-03-05,87,Product_430,10,53.955471705844566,861.2645954139709,1364,Credit Card,Store_A
1431,2025-03-06,15,Product_431,4,23.560849693888965,460.847586225742,1479,Debit Card,Store_A
1432,2025-03-07,92,Product_432,4,40.814527243019185,786.7975272411775,1565,Credit Card,Store_B
1433,2025-03-08,98,Product_433,3,47.20748043657353,840.8447476379733,1471,Cash,Store_A
1434,2025-03-09,66,Product_434,3,78.23665099688836,899.9986816032667,1384,Credit Card,Store_A
1435,2025-03-10,32,Product_435,4,76.90814074689484,590.0551921443052,1692,Debit Card,Store_A
1436,2025-03-11,87,Product_436,1,65.07464548035979,284.01479744924063,1926,Debit Card,Store_A
1437,2025-03-12,63,Product_437,2,19.533764130264366,329.7781688535385,1417,Cash,Store_B
1438,2025-03-13,86,Product_438,9,23.641243442890623,366.1252066374438,1825,Debit Card,Store_A
1439,2025-03-14,51,Product_439,10,18.438122858100098,634.422232728654,1308,Credit Card,Store_B
1440,2025-03-15,25,Product_440,2,61.94555049587951,129.5286617157476,1649,Cash,Store_A
1441,2025-03-16,58,Product_441,5,88.94245973602635,672.4382219019715,1694,Debit Card,Store_A
1442,2025-03-17,63,Product_442,9,49.04204610292946,427.9188145854088,1367,Debit Card,Store_A
1443,2025-03-18,62,Product_443,9,24.476335656197158,365.71762224067794,1001,Credit Card,Store_A
1444,2025-03-19,22,Product_444,8,60.223809263407034,891.5469136553137,1044,Credit Card,Store_B
1445,2025-03-20,58,Product_445,1,83.05769951791389,514.002156022719,1739,Cash,Store_B
1446,2025-03-21,58,Product_446,1,76.7540855361637,185.5477409794235,1843,Debit Card,Store_B
1447,2025-03-22,86,Product_447,9,89.33057017075193,844.0720912236224,1098,Credit Card,Store_C
1448,2025-03-23,49,Product_448,8,35.011188752398105,142.87713169285593,1720,Cash,Store_A
1449,2025-03-24,52,Product_449,10,27.455848054099736,754.074301751377,1265,Debit Card,Store_A
1450,2025-03-25,42,Product_450,9,89.18348373477448,796.5155995935986,1800,Debit Card,Store_B
1451,2025-03-26,70,Product_451,7,69.18042815002207,417.34234533597237,1783,Cash,Store_C
1452,2025-03-27,15,Product_452,3,37.98360370067988,842.309070650008,1140,Cash,Store_A
1453,2025-03-28,54,Product_453,3,76.81132455152583,564.0934652708081,1481,Credit Card,Store_B
1454,2025-03-29,60,Product_454,2,83.36065460323312,516.9642879455171,1237,Debit Card,Store_A
1455,2025-03-30,97,Product_455,5,65.34804163070191,140.86295332182328,1974,Debit Card,Store_A
1456,2025-03-31,8,Product_456,3,71.90956988919237,361.0262742840153,1953,Debit Card,Store_B
1457,2025-04-01,53,Product_457,6,43.773391399839966,937.9089737967698,1904,Cash,Store_B
1458,2025-04-02,60,Product_458,2,58.48261006087352,452.64156695515,1072,Credit Card,Store_A
1459,2025-04-03,5,Product_459,3,57.174325365354605,592.0304685010915,1667,Debit Card,Store_A
1460,2025-04-04,68,Product_460,5,86.32430120176947,578.8195110858267,1190,Cash,Store_B
1461,2025-04-05,6,Product_461,1,85.59675822539643,631.387980840424,1268,Debit Card,Store_A
1462,2025-04-06,96,Product_462,1,84.9412422412339,155.19786007895436,1321,Credit Card,Store_A
1463,2025-04-07,94,Product_463,10,10.992845283621921,425.95862931885546,1107,Debit Card,Store_B
1464,2025-04-08,47,Product_464,9,77.45909360219994,750.8154464942987,1232,Credit Card,Store_A
1465,2025-04-09,99,Product_465,7,78.28087510999043,280.50422596568467,1042,Credit Card,Store_A
1466,2025-04-10,55,Product_466,1,71.05409405696277,283.2205397917244,1702,Debit Card,Store_C
1467,2025-04-11,40,Product_467,8,78.06381921023073,109.08154602012226,1883,Debit Card,Store_B
1468,2025-04-12,52,Product_468,3,85.77733343470379,493.73373394738877,1139,Credit Card,Store_C
1469,2025-04-13,16,Product_469,8,52.328714869160706,894.4609426060798,1615,Cash,Store_C
1470,2025-04-14,13,Product_470,5,55.18451921396024,146.71084922857813,1683,Credit Card,Store_C
1471,2025-04-15,30,Product_471,1,21.224265122025145,272.0068385464024,1863,Debit Card,Store_A
1472,2025-04-16,19,Product_472,7,44.683829474262566,379.07608450847954,1273,Debit Card,Store_A
1473,2025-04-17,17,Product_473,5,67.90286619206059,758.5522629077916,1481,Cash,Store_C
1474,2025-04-18,63,Product_474,6,80.2359798532547,676.5720335223278,1416,Credit Card,Store_C
1475,2025-04-19,19,Product_475,6,29.548818792208948,474.3495141236695,1506,Credit Card,Store_C
1476,2025-04-20,92,Product_476,8,22.404060924331187,783.1620453325381,1733,Credit Card,Store_A
1477,2025-04-21,58,Product_477,9,69.6737804050443,648.6679104912117,1725,Debit Card,Store_C
1478,2025-04-22,55,Product_478,2,10.169189517241957,906.4367196914972,1853,Credit Card,Store_C
1479,2025-04-23,90,Product_479,9,26.053532587659685,836.2240742248237,1424,Cash,Store_B
1480,2025-04-24,90,Product_480,10,12.616424230955836,327.5322454802805,1407,Debit Card,Store_B
1481,2025-04-25,62,Product_481,9,25.019660606938384,344.2947198707802,1568,Debit Card,Store_A
1482,2025-04-26,23,Product_482,10,26.31873519329547,212.82082821314708,1390,Credit Card,Store_B
1483,2025-04-27,9,Product_483,10,44.89062352753548,403.26825314571084,1342,Cash,Store_B
1484,2025-04-28,12,Product_484,7,46.20944122179004,999.5895268471849,1946,Debit Card,Store_B
1485,2025-04-29,1,Product_485,1,88.6836223549214,465.1760517535549,1614,Debit Card,Store_A
1486,2025-04-30,58,Product_486,7,55.909874124894266,298.4395912201958,1933,Credit Card,Store_B
1487,2025-05-01,1,Product_487,10,75.10642890510576,786.2345960279977,1493,Credit Card,Store_A
1488,2025-05-02,34,Product_488,5,19.37236221282587,588.2239031163905,1192,Cash,Store_C
1489,2025-05-03,96,Product_489,6,30.289487991732447,234.64130457425728,1499,Credit Card,Store_B
1490,2025-05-04,48,Product_490,10,73.2649096880809,442.62071304477917,1822,Cash,Store_A
1491,2025-05-05,89,Product_491,7,14.752356442167528,473.02274398540897,1712,Debit Card,Store_B
1492,2025-05-06,1,Product_492,5,53.79378960193778,778.4467305122968,1233,Cash,Store_C
1493,2025-05-07,16,Product_493,7,63.94320690966405,118.60423200271401,1945,Cash,Store_A
1494,2025-05-08,61,Product_494,9,64.1931079647233,342.1176821184794,1227,Cash,Store_A
1495,2025-05-09,64,Product_495,3,12.063953014123783,565.8366711839699,1371,Debit Card,Store_A
1496,2025-05-10,63,Product_496,8,38.98972038062669,341.962068207559,1139,Credit Card,Store_C
1497,2025-05-11,69,Product_497,2,67.28415859442387,665.590642677099,1856,Debit Card,Store_C
1498,2025-05-12,22,Product_498,7,23.40997625343191,533.680731347155,1817,Credit Card,Store_C
1499,2025-05-13,93,Product_499,2,72.5874083495248,425.53922937362256,1149,Cash,Store_A
1500,2025-05-14,67,Product_500,4,77.13326879323071,954.287764183461,1115,Cash,Store_C
1501,2025-05-15,76,Product_501,7,98.37722714015308,668.9435492678117,1450,Cash,Store_B
1502,2025-05-16,26,Product_502,3,28.885779537076846,216.9472350411471,1063,Cash,Store_C
1503,2025-05-17,16,Product_503,2,84.26176008995037,604.082527699056,1104,Cash,Store_A
1504,2025-05-18,51,Product_504,10,56.82669192267886,802.6586678808109,1851,Credit Card,Store_B
1505,2025-05-19,86,Product_505,7,43.611633652975605,737.6407277435176,1871,Credit Card,Store_C
1506,2025-05-20,57,Product_506,1,21.013908159266016,254.88030636573345,1668,Cash,Store_B
1507,2025-05-21,29,Product_507,8,76.19550458387839,975.177999136093,1273,Debit Card,Store_B
1508,2025-05-22,78,Product_508,3,31.22718392293184,503.93228117194536,1006,Debit Card,Store_A
1509,2025-05-23,92,Product_509,2,43.427980168574116,243.12250336623518,1147,Cash,Store_B
1510,2025-05-24,69,Product_510,3,15.62880042076316,262.1761787153331,1184,Credit Card,Store_B
1511,2025-05-25,47,Product_511,5,82.12302242375671,188.41149297017245,1998,Debit Card,Store_A
1512,2025-05-26,94,Product_512,8,78.99296715744791,823.1662975914409,1028,Debit Card,Store_A
1513,2025-05-27,62,Product_513,10,76.02542470380813,209.82744488966378,1962,Debit Card,Store_A
1514,2025-05-28,69,Product_514,7,36.949915944269804,212.61273142757224,1550,Cash,Store_B
1515,2025-05-29,76,Product_515,7,25.613206683936152,865.4244532847539,1119,Debit Card,Store_B
1516,2025-05-30,16,Product_516,7,67.37979380232068,410.14367600280366,1293,Debit Card,Store_B
1517,2025-05-31,90,Product_517,8,54.65497457018975,127.7721138772652,1371,Debit Card,Store_A
1518,2025-06-01,90,Product_518,1,26.04272202141774,146.70576956656978,1244,Debit Card,Store_C
1519,2025-06-02,48,Product_519,4,71.73201439448773,227.953402033506,1580,Credit Card,Store_B
1520,2025-06-03,85,Product_520,6,99.20137886391733,292.0540131781206,1726,Cash,Store_C
1521,2025-06-04,39,Product_521,9,77.2497628967834,698.6315748145648,1218,Cash,Store_A
1522,2025-06-05,100,Product_522,2,76.59877480170506,241.5936520016454,1177,Credit Card,Store_B
1523,2025-06-06,33,Product_523,1,95.52814776375325,206.9869520593648,1299,Credit Card,Store_C
1524,2025-06-07,94,Product_524,10,28.264273081741198,788.2472273286512,1676,Cash,Store_B
1525,2025-06-08,23,Product_525,2,60.899496842929636,703.949755473923,1058,Debit Card,Store_B
1526,2025-06-09,10,Product_526,7,98.1682043530495,491.7917993097126,1269,Debit Card,Store_B
1527,2025-06-10,69,Product_527,3,24.87646998731571,594.3787943320935,1308,Cash,Store_C
1528,2025-06-11,100,Product_528,10,73.02267635000689,380.7856182937766,1570,Debit Card,Store_A
1529,2025-06-12,34,Product_529,2,62.722913137471174,534.2503782118246,1288,Credit Card,Store_B
1530,2025-06-13,52,Product_530,7,62.78311829698363,556.0053840844712,1977,Debit Card,Store_A
1531,2025-06-14,95,Product_531,2,72.79035647680676,448.51354406028634,1105,Debit Card,Store_A
1532,2025-06-15,10,Product_532,3,93.66552305881157,915.9149896049465,1228,Debit Card,Store_C
1533,2025-06-16,19,Product_533,7,80.43237458662041,114.45567848290553,1247,Cash,Store_C
1534,2025-06-17,58,Product_534,4,15.0522493074589,803.9541367821215,1700,Credit Card,Store_A
1535,2025-06-18,96,Product_535,1,86.74552178881402,211.94454811719189,1494,Debit Card,Store_B
1536,2025-06-19,1,Product_536,5,30.298719693315935,817.7926244834795,1083,Cash,Store_C
1537,2025-06-20,69,Product_537,9,43.92227482627348,654.3207241090491,1186,Debit Card,Store_B
1538,2025-06-21,4,Product_538,8,51.55595322511439,858.9502818427621,1252,Credit Card,Store_B
1539,2025-06-22,16,Product_539,9,53.28154006777627,187.7628930768077,1355,Debit Card,Store_B
1540,2025-06-23,24,Product_540,10,49.16623593298211,603.0825706897966,1750,Credit Card,Store_A
1541,2025-06-24,80,Product_541,9,94.3617964794278,550.9790922359773,1872,Debit Card,Store_B
1542,2025-06-25,2,Product_542,7,73.54171068976221,735.5738646670228,1696,Credit Card,Store_A
1543,2025-06-26,92,Product_543,4,66.80535813610356,580.8614967043081,1796,Debit Card,Store_A
1544,2025-06-27,32,Product_544,5,14.48578250046474,586.6611104197938,1897,Credit Card,Store_B
1545,2025-06-28,91,Product_545,1,91.35219972343373,486.63634921845824,1938,Debit Card,Store_B
1546,2025-06-29,84,Product_546,1,91.84511728075566,377.9509816066068,1210,Debit Card,Store_B
1547,2025-06-30,24,Product_547,3,80.21917570870922,534.037925126973,1816,Cash,Store_B
1548,2025-07-01,12,Product_548,8,10.632628343225724,206.64312289156052,1808,Cash,Store_A
1549,2025-07-02,50,Product_549,2,15.155222596986102,965.3620050847763,1609,Credit Card,Store_B
1550,2025-07-03,35,Product_550,4,30.27013320416408,742.9696872639385,1447,Debit Card,Store_B
1551,2025-07-04,33,Product_551,2,21.821446733041604,957.2204050190621,1460,Credit Card,Store_A
1552,2025-07-05,33,Product_552,5,45.89524267333565,304.05464409696697,1968,Cash,Store_C
1553,2025-07-06,61,Product_553,9,93.03607522790107,891.4069181588752,1472,Credit Card,Store_C
1554,2025-07-07,51,Product_554,1,52.48543907772984,827.9109861071846,1720,Credit Card,Store_A
1555,2025-07-08,43,Product_555,5,11.206236378894905,709.4371712119063,1370,Cash,Store_C
1556,2025-07-09,12,Product_556,9,35.44711206208858,662.5262674766851,1900,Debit Card,Store_A
1557,2025-07-10,67,Product_557,1,14.013541753566539,384.894698741083,1934,Credit Card,Store_B
1558,2025-07-11,65,Product_558,9,13.265886035215194,834.7697064685276,1492,Cash,Store_B
1559,2025-07-12,33,Product_559,8,34.814786778599704,551.3639153317604,1923,Debit Card,Store_C
1560,2025-07-13,40,Product_560,4,34.80511048110509,163.8024183021568,1137,Cash,Store_B
1561,2025-07-14,74,Product_561,10,80.84139423414436,381.57684476961697,1367,Credit Card,Store_C
1562,2025-07-15,43,Product_562,5,97.73511875030007,941.7673886907949,1912,Debit Card,Store_C
1563,2025-07-16,44,Product_563,5,43.40863845009984,865.6122345443616,1184,Debit Card,Store_B
1564,2025-07-17,29,Product_564,6,48.59981909749347,983.7151282688852,1588,Cash,Store_B
1565,2025-07-18,13,Product_565,7,86.03104926574193,665.1940443436882,1287,Cash,Store_C
1566,2025-07-19,12,Product_566,8,34.132511808596206,322.7590658263708,1472,Cash,Store_B
1567,2025-07-20,95,Product_567,8,24.074362396310317,246.5335447091774,1375,Debit Card,Store_A
1568,2025-07-21,46,Product_568,2,86.77806610632854,268.2229965476155,1654,Debit Card,Store_B
1569,2025-07-22,2,Product_569,9,14.185052779605893,117.81609251252894,1749,Credit Card,Store_B
1570,2025-07-23,35,Product_570,7,65.7729496179474,451.61389988734527,1537,Debit Card,Store_A
1571,2025-07-24,87,Product_571,4,60.57935627201261,272.28491244958826,1511,Credit Card,Store_B
1572,2025-07-25,81,Product_572,4,41.13284027515248,470.4899144110322,1802,Cash,Store_B
1573,2025-07-26,90,Product_573,8,38.36705689876231,941.4949886548889,1579,Cash,Store_C
1574,2025-07-27,8,Product_574,4,79.46719535634591,487.48618855647095,1250,Debit Card,Store_B
1575,2025-07-28,93,Product_575,6,17.778214968629182,890.1860472863514,1920,Cash,Store_B
1576,2025-07-29,26,Product_576,5,31.310587838024684,644.9542899542888,1510,Cash,Store_A
